用户id,年龄,性别,省份,城市,来源渠道,event事件,event path,客户端时间,场景,类型
user3,31,男,山西省,临汾市,推送打开,观看直播,,2022/10/29 17:31:21,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/10/29 19:33:32,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/10/29 19:35:23,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/10/29 19:39:34,正文页,财经
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/10/29 19:43:12,正文页,财经
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/10/29 19:47:12,正文页,财经
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/10/29 19:49:37,正文页,财经
user3,31,男,山西省,临汾市,主动打开,观看直播 ,,2022/10/29 19:51:02,正文页,财经
user3,31,男,山西省,临汾市,主动打开,观看直播 ,,2022/10/29 19:54:39,正文页,财经
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/10/30 10:01:11,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/10/30 10:03:11,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/10/30 10:05:21,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/10/30 10:07:33,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/10/30 10:09:43,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/10/30 10:13:11,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/10/30 10:16:21,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/10/30 10:19:18,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/10/30 10:22:10,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/10/30 10:25:22,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/10/30 10:29:12,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/10/30 12:11:32,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/10/30 12:15:24,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/10/30 12:19:11,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/30 12:22:25,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/30 12:27:10,正文页,教育
user3,31,男,山西省,临汾市,推送打开,播放视频,,2022/10/30 16:10:20,正文页,财经
user3,31,男,山西省,临汾市,推送打开,播放视频,,2022/10/30 16:12:33,正文页,财经
user3,31,男,山西省,临汾市,推送打开,播放视频,,2022/10/30 16:16:22,正文页,财经
user3,31,男,山西省,临汾市,推送打开,进入列表页,,2022/10/30 16:19:51,聚合页,综合
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/30 16:22:31,正文页,体育
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/10/30 16:26:32,正文页,体育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/30 16:29:24,正文页,体育
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/10/30 16:32:41,正文页,体育
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/10/31 14:12:02,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/10/31 14:14:11,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/10/31 14:17:21,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,观看直播,,2022/10/31 14:18:11,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,观看直播,,2022/10/31 14:19:22,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,观看直播,,2022/10/31 14:32:07,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/10/31 14:34:12,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/10/31 14:36:11,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/10/31 14:37:34,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/10/31 14:39:15,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/10/31 14:44:16,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/10/31 16:11:09,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/10/31 16:15:10,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/10/31 16:16:24,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/10/31 16:18:24,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/10/31 16:19:11,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,观看直播,,2022/10/31 16:24:12,正文页,新闻
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/10/31 16:27:45,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/10/31 16:33:08,正文页,体育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/31 22:13:18,正文页,财经
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/10/31 22:15:22,正文页,财经
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/31 22:17:20,正文页,财经
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/10/31 22:18:21,正文页,财经
user3,31,男,山西省,临汾市,推送打开,进入列表页,,2022/10/31 22:21:09,聚合页,综合
user3,31,男,山西省,临汾市,推送打开,播放视频,,2022/10/31 22:23:23,正文页,体育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/31 22:26:24,正文页,体育
user3,31,男,山西省,临汾市,推送打开,播放视频,,2022/10/31 22:28:33,正文页,体育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/31 22:33:11,正文页,体育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/10/31 22:35:27,正文页,体育
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/11/01 12:15:17,正文页,财经
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/11/01 12:17:11,正文页,财经
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/11/01 12:19:19,正文页,财经
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/11/01 12:23:31,正文页,财经
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/01 12:25:11,正文页,财经
user3,31,男,山西省,临汾市,推送打开,进入列表页,,2022/11/01 12:28:23,聚合页,综合
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/01 12:32:11,正文页,娱乐
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/01 12:35:02,正文页,娱乐
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/01 12:37:36,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/11/01 14:02:36,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/11/01 14:05:11,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/01 14:07:21,正文页,财经
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/01 14:09:31,正文页,财经
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/01 14:12:31,正文页,财经
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/01 14:23:11,正文页,财经
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/11/01 14:32:12,正文页,财经
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/11/01 14:35:43,正文页,财经
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/11/01 14:38:11,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/01 14:39:45,正文页,教育
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/11/01 15:20:11,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/11/01 15:22:32,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/11/01 15:25:13,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/01 15:26:43,正文页,体育
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/01 15:29:15,正文页,体育
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/01 15:32:10,正文页,体育
user3,31,男,山西省,临汾市,主动打开,观看直播 ,,2022/11/01 15:33:19,正文页,体育
user3,31,男,山西省,临汾市,主动打开,观看直播 ,,2022/11/01 15:35:34,正文页,体育
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/11/01 15:38:24,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/01 15:41:14,正文页,财经
user3,31,男,山西省,临汾市,主动打开,观看直播 ,,2022/11/01 15:43:10,正文页,财经
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/01 15:45:22,正文页,财经
user3,31,男,山西省,临汾市,主动打开,观看直播 ,,2022/11/01 15:46:17,正文页,财经
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/11/02 06:32:11,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/11/02 06:34:46,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/11/02 06:36:18,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 06:40:06,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 06:42:34,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 06:44:19,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 06:45:36,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 06:46:37,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 06:48:25,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/11/02 06:49:39,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/11/02 06:51:40,正文页,教育
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 06:52:12,正文页,教育
user3,31,男,山西省,临汾市,主动打开,观看直播,,2022/11/02 06:53:41,正文页,教育
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/11/02 06:54:06,正文页,教育
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 06:55:12,正文页,教育
user3,31,男,山西省,临汾市,主动打开,观看直播,,2022/11/02 06:56:31,正文页,教育
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/11/02 09:20:45,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/11/02 09:21:05,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/11/02 09:23:10,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 09:25:04,正文页,体育
user3,31,男,山西省,临汾市,主动打开,观看直播 ,,2022/11/02 09:27:16,正文页,体育
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/02 09:31:22,正文页,体育
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/02 09:33:44,正文页,体育
user3,31,男,山西省,临汾市,主动打开,观看直播 ,,2022/11/02 09:34:01,正文页,体育
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/02 09:35:17,正文页,体育
user3,31,男,山西省,临汾市,推送打开,观看直播,,2022/11/02 17:08:02,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/02 17:10:10,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/02 17:11:05,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/02 17:13:11,正文页,教育
user3,31,男,山西省,临汾市,推送打开,观看直播,,2022/11/02 17:14:12,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/02 17:15:12,正文页,教育
user3,31,男,山西省,临汾市,推送打开,观看直播,,2022/11/02 17:17:13,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/02 17:18:23,正文页,教育
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/03 15:47:24,正文页,教育
user3,31,男,山西省,临汾市,推送打开,进入列表页,,2022/11/03 15:49:02,聚合页,综合
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/11/03 15:50:34,正文页,娱乐
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/03 16:11:10,正文页,娱乐
user3,31,男,山西省,临汾市,推送打开,播放视频,,2022/11/03 16:13:45,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/03 16:18:56,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,播放视频,,2022/11/03 16:19:17,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/03 16:23:21,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,播放视频,,2022/11/03 17:00:32,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/03 17:01:42,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/03 17:03:01,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/03 17:03:12,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,阅读文章,,2022/11/03 17:05:23,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,观看直播,,2022/11/03 21:25:06,正文页,新闻
user3,31,男,山西省,临汾市,推送打开,进入首页,,2022/11/03 21:34:23,聚合页,综合
user3,31,男,山西省,临汾市,推送打开,进入列表页,,2022/11/03 21:35:12,聚合页,综合
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/03 21:36:34,正文页,娱乐
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/11/03 21:38:06,正文页,娱乐
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/03 21:39:14,正文页,娱乐
user3,31,男,山西省,临汾市,推送打开,观看直播 ,,2022/11/03 21:40:37,正文页,娱乐
user3,31,男,山西省,临汾市,推送打开,进入首页,,2022/11/03 21:41:11,聚合页,综合
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/03 21:43:39,正文页,财经
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/03 21:45:40,正文页,财经
user3,31,男,山西省,临汾市,推送打开,阅读小说 ,,2022/11/03 21:46:21,正文页,财经
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/11/04 12:31:18,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/11/04 12:32:44,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/04 12:33:14,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/04 12:36:19,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/04 12:37:25,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/04 12:38:18,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/04 12:39:24,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/04 12:42:25,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/11/04 12:50:02,正文页,娱乐
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/11/04 12:52:05,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,播放视频,,2022/11/04 12:54:21,正文页,财经
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/04 12:56:29,正文页,财经
user3,31,男,山西省,临汾市,主动打开,阅读文章,,2022/11/04 12:58:02,正文页,财经
user3,31,男,山西省,临汾市,主动打开,进入app,,2022/11/05 13:03:43,生命周期,其他
user3,31,男,山西省,临汾市,主动打开,进入首页,,2022/11/05 13:05:12,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,进入列表页,,2022/11/05 13:06:42,聚合页,综合
user3,31,男,山西省,临汾市,主动打开,阅读小说 ,,2022/11/05 13:07:18,正文页,教育
user3,31,男,山西省,临汾市,主动打开,观看直播,,2022/11/05 13:08:34,正文页,教育
